, date_time, v1_40m_avg, v1_40m_max, v1_40m_min, v1_40m_std, v2_30m_avg, v2_30m_max, v2_30m_min, v2_30m_std, v3_20m_avg, v3_20m_max, v3_20m_min, v3_20m_std, dir1_40m_avg, dir1_40m_std, dir2_30m_avg, dir2_30m_std
8654, 05.07.2009 13:50,7.9,9.86,5.68,0.77,7.82,9.84,5.28,0.85,7.77,10.24,5.68,0.84,239.12,11.9,237.37,12.64
8655, 05.07.2009 14:00,7.43,10.24,4.92,0.92,7.27,10.22,4.9,1,7.17,10.62,4.54,1.03,248.39,8.08,246.97,7.92
8656, 05.07.2009 14:10,7.4,10.24,4.54,0.92,7.34,10.22,4.52,1.02,7.19,9.86,4.17,1.07,252.64,8.17,251.86,8.64
8657, 05.07.2009 14:20,7.71,10.24,3.79,0.91,7.7,9.84,5.28,0.93,7.64,10.24,4.92,1.02,244.19,11.18,241.37,11.34
8658, 05.07.2009 14:30,7.86,10.24,5.68,1,7.75,10.22,4.9,1.19,7.77,10.62,4.92,1.24,246.54,7.94,244.68,9
8659, 05.07.2009 14:40,8.07,11.38,5.3,0.97,8.05,10.6,4.9,1.06,7.97,11,4.92,1.14,246.1,9.27,245.17,9.21
8660, 05.07.2009 14:50,7.41,9.86,4.92,0.83,7.21,9.84,4.9,0.85,7.13,9.86,4.54,0.91,233.85,11.73,231.39,12.68
8661, 05.07.2009 15:00,7.32,10.24,5.3,0.84,7.21,9.84,4.9,0.8,7.02,9.1,4.54,0.85,258.31,13,256.84,13.11
8662, 05.07.2009 15:10,7.33,9.48,4.92,0.95,7.11,10.22,4.9,1.04,6.85,9.86,4.54,0.93,264.85,9.24,263.11,10.06
8663, 05.07.2009 15:20,6.04,9.86,3.03,1.14,5.7,8.7,3,1.07,5.4,7.96,2.65,1.05,299.33,37.78,300.54,38.95
8664, 05.07.2009 15:30,5.3,9.86,1.89,1.8,5.21,9.84,1.1,1.83,5.21,9.1,1.89,1.59,9.23,23.34,13.3,21.75
8665, 05.07.2009 15:40,7.08,12.13,2.27,2.45,6.91,12.12,2.62,2.42,6.63,12.13,2.65,2.36,355.54,15.84,356.29,11.29
8666, 05.07.2009 15:50,7.19,10.24,4.54,0.89,6.79,9.84,3.76,1.05,6.5,9.86,3.79,1.08,5,16.72,4.24,9.94
8667, 05.07.2009 16:00,5.54,7.96,2.65,1.43,5.37,8.32,2.24,1.41,5.02,7.96,1.89,1.37,4.24,9.23,11.68,6.85
8668, 05.07.2009 16:10,5.43,6.82,3.41,0.73,5.02,6.8,3,0.77,4.74,7.2,2.27,0.84,7.47,13.16,12.01,9.3
8669, 05.07.2009 16:20,5.24,8.34,3.41,0.88,4.7,7.94,2.62,0.92,4.26,7.58,2.27,0.87,359.92,11.5,3.83,10.28
8670, 05.07.2009 16:30,5.51,7.58,3.03,0.9,4.95,7.18,3,0.83,4.61,7.2,2.65,0.86,14.73,11.29,16.8,11.67
8671, 05.07.2009 16:40,3.62,6.44,0.37,1.52,3.24,6.42,0.34,1.57,2.89,6.44,0.37,1.47,329.71,51.84,328.79,56.57
8672, 05.07.2009 16:50,1.97,3.79,0.37,0.82,1.64,3,0.34,0.84,1.83,3.79,0.37,0.74,47.49,27.25,57.73,31.92
8673, 05.07.2009 17:00,2.61,4.17,0.37,1.03,2.47,4.14,0.34,1.16,2.53,4.54,0.37,1.14,200.52,58.39,194.28,54.35
8674, 05.07.2009 17:10,1.37,3.41,0.37,0.81,1.36,3.38,0.34,0.91,1.5,3.41,0.37,0.87,7.79,45.04,2.84,44.2
8675, 05.07.2009 17:20,0.55,1.89,0.37,0.37,0.53,2.24,0.34,0.4,0.71,2.65,0.37,0.5,157.5,45.13,166.72,40.76
8676, 05.07.2009 17:30,0.95,2.27,0.37,0.6,1,2.62,0.34,0.7,1.25,3.03,0.37,0.8,237.25,27.67,230.69,26.03
8677, 05.07.2009 17:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,285.93,18.75,349.03,34.39
8678, 05.07.2009 17:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,304.02,55.12,80.33,27.28
8679, 05.07.2009 18:00,0.54,1.89,0.37,0.37,0.84,2.24,0.34,0.61,1.35,2.65,0.37,0.78,47.15,29.78,33.16,25.35
8680, 05.07.2009 18:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.62,1.89,0.37,0.41,22.64,0.06,50.08,9.09
8681, 05.07.2009 18:20,0.5,1.89,0.37,0.36,0.57,1.86,0.34,0.47,0.7,2.27,0.37,0.57,155.02,35.67,168.9,12.65
8682, 05.07.2009 18:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.6,1.89,0.37,0.39,160.15,0.12,168.34,4.01
8683, 05.07.2009 18:40,0.68,3.03,0.37,0.67,0.57,2.62,0.34,0.63,0.59,2.65,0.37,0.59,172.58,24.19,174.47,20.69
8684, 05.07.2009 18:50,1.25,2.65,0.37,0.58,1.18,2.62,0.34,0.6,1.18,2.65,0.37,0.68,232.64,7.63,233.77,14.95
8685, 05.07.2009 19:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,247.01,0.18,340.77,33.69
8686, 05.07.2009 19:10,0.81,3.03,0.37,0.67,0.61,2.24,0.34,0.51,0.46,1.89,0.37,0.29,268.93,59.57,330.57,28.47
8687, 05.07.2009 19:20,0.55,1.89,0.37,0.36,0.4,1.48,0.34,0.2,0.46,1.51,0.37,0.26,329.31,15.44,348.7,20.27
8688, 05.07.2009 19:30,2.32,4.17,0.37,0.81,1.85,3.76,0.34,0.98,1.71,3.41,0.37,0.86,287.04,13.21,288.9,15.98
8689, 05.07.2009 19:40,1.15,3.41,0.37,0.78,0.91,3,0.34,0.73,0.73,3.41,0.37,0.65,308.35,13.27,308.94,16.22
8690, 05.07.2009 19:50,1.1,2.65,0.37,0.67,0.58,2.24,0.34,0.49,0.56,2.27,0.37,0.45,282.74,19.44,292.76,19.99
8691, 05.07.2009 20:00,0.59,2.27,0.37,0.46,0.47,2.24,0.34,0.39,0.46,2.27,0.37,0.31,304.09,16.5,293.26,16.48
8692, 05.07.2009 20:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,274.07,16.24,287.84,3.66
8693, 05.07.2009 20:20,1.06,3.03,0.37,0.78,0.78,3,0.34,0.66,0.78,3.03,0.37,0.66,286.03,19.44,293.64,14.19
8694, 05.07.2009 20:30,0.73,1.89,0.37,0.48,0.6,2.24,0.34,0.45,0.66,2.27,0.37,0.49,325.07,9.32,330.54,13.18
8695, 05.07.2009 20:40,1.2,1.89,0.37,0.52,1.2,2.24,0.34,0.56,1.56,2.65,0.37,0.65,2.13,13.96,7.91,14.38
8696, 05.07.2009 20:50,0.61,1.51,0.37,0.4,0.73,2.24,0.34,0.55,1.15,2.27,0.37,0.66,35.29,12.64,26.94,15.46
8697, 05.07.2009 21:00,1.57,3.41,0.37,1.03,1.49,3.38,0.34,1.02,1.49,3.41,0.37,0.98,240.13,40.95,247.79,36.97
8698, 05.07.2009 21:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.39,1.51,0.37,0.12,240.32,0.6,302.95,47
8699, 05.07.2009 21:20,0.56,2.27,0.37,0.47,0.44,2.62,0.34,0.36,0.43,1.89,0.37,0.26,264.38,27.47,292.97,37.38
8700, 05.07.2009 21:30,0.74,2.65,0.37,0.58,0.69,2.62,0.34,0.6,0.66,2.27,0.37,0.47,234.95,24.72,236.19,23.98
8701, 05.07.2009 21:40,0.51,1.51,0.37,0.32,0.44,1.86,0.34,0.3,0.5,2.27,0.37,0.35,222.45,17.07,217.29,15.6
8702, 05.07.2009 21:50,0.37,0.75,0.37,0.02,0.34,0.34,0.34,0,0.37,0.37,0.37,0,235.43,0.19,242.02,0.1
8703, 05.07.2009 22:00,0.41,1.51,0.37,0.16,0.34,0.34,0.34,0,0.44,1.51,0.37,0.22,288.91,44.89,325.67,54.47
8704, 05.07.2009 22:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,305.53,0.17,331.84,7.64
8705, 05.07.2009 22:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,305.82,2.95,334.82,0.91
8706, 05.07.2009 22:30,0.77,2.27,0.37,0.65,0.73,2.24,0.34,0.62,0.78,2.65,0.37,0.63,288.15,20.05,275.54,25.07
8707, 05.07.2009 22:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,264.75,0.17,258.31,0
8708, 05.07.2009 22:50,0.64,2.65,0.37,0.56,0.45,2.24,0.34,0.35,0.37,1.13,0.37,0.03,267.98,10.44,267.48,18.82
8709, 05.07.2009 23:00,0.47,1.89,0.37,0.31,0.38,1.48,0.34,0.17,0.37,0.37,0.37,0,242.39,5.32,236.58,10.03
8710, 05.07.2009 23:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,226.32,8.95,228.02,17.29
8711, 05.07.2009 23:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,216.56,1.82,175.16,20.76
8712, 05.07.2009 23:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,213.6,0.2,162.22,0.15
8713, 05.07.2009 23:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,190.88,31.32,162.2,0.14
8714, 05.07.2009 23:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,154.67,0.07,162.2,0.16
8715, 06.07.2009 00:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,154.66,0.09,162.19,0.15
8716, 06.07.2009 00:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,154.66,0.06,162.19,0.15
8717, 06.07.2009 00:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,154.67,0.04,162.2,0.17
8718, 06.07.2009 00:30,0.64,1.89,0.37,0.43,0.34,0.34,0.34,0,0.4,1.13,0.37,0.13,163.13,12.14,175.1,19.5
8719, 06.07.2009 00:40,0.57,1.51,0.37,0.34,0.65,1.86,0.34,0.45,0.91,1.89,0.37,0.51,136.34,6.26,138.69,7.3
8720, 06.07.2009 00:50,0.4,1.51,0.37,0.16,0.4,1.48,0.34,0.2,0.46,1.51,0.37,0.24,137.48,0.95,83.13,76.41
8721, 06.07.2009 01:00,0.38,1.51,0.37,0.07,0.34,0.34,0.34,0,0.37,0.37,0.37,0,270.28,66.23,321.15,22.77
8722, 06.07.2009 01:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.4,1.13,0.37,0.14,27.58,0.97,43.91,7.78
8723, 06.07.2009 01:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.42,1.13,0.37,0.18,18.91,3.19,12.01,8.6
8724, 06.07.2009 01:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.4,1.13,0.37,0.14,17.77,0.15,9.31,0
8725, 06.07.2009 01:40,0.66,1.51,0.37,0.36,0.53,1.1,0.34,0.31,0.89,1.51,0.37,0.4,17.77,0.15,9.4,0
8726, 06.07.2009 01:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.4,1.13,0.37,0.14,5.45,17.95,351.83,23.05
8727, 06.07.2009 02:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,332.5,0.16,321.08,0.16
8728, 06.07.2009 02:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,332.53,0.16,354.08,23.33
8729, 06.07.2009 02:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,332.54,0.16,10.82,0.18
8730, 06.07.2009 02:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,1.13,0.37,0.04,344.01,12.32,10.82,0.17
8731, 06.07.2009 02:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,359.29,0.13,10.83,0.17
8732, 06.07.2009 02:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,359.29,0.15,10.83,0.18
8733, 06.07.2009 03:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,359.28,0.15,12.62,0.55
8734, 06.07.2009 03:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,359.28,0.14,12.8,0.1
8735, 06.07.2009 03:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,359.3,0.14,12.81,0.1
8736, 06.07.2009 03:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,45.35,27.39,95.21,33.62
8737, 06.07.2009 03:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,61.65,0.12,107.89,0.13
8738, 06.07.2009 03:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,61.62,0.03,107.89,0.13
8739, 06.07.2009 04:00,0.37,0.37,0.37,0,0.35,1.1,0.34,0.07,0.5,1.51,0.37,0.3,62.39,0.78,83.57,23.21
8740, 06.07.2009 04:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,51.95,16.96,42.98,15.85
8741, 06.07.2009 04:20,0.44,2.27,0.37,0.27,0.34,0.34,0.34,0,0.37,0.37,0.37,0,47.28,51.24,50.03,50.53
8742, 06.07.2009 04:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,120.18,0.19,111.14,0.22
8743, 06.07.2009 04:40,0.4,1.51,0.37,0.15,0.38,1.48,0.34,0.18,0.55,1.89,0.37,0.37,59.42,39.34,53.67,40.09
8744, 06.07.2009 04:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.38,1.13,0.37,0.08,10.05,44.76,35.23,25.33
8745, 06.07.2009 05:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,223.73,1.55,225.44,0.23
8746, 06.07.2009 05:10,0.44,1.51,0.37,0.22,0.34,0.72,0.34,0.02,0.37,0.37,0.37,0,258.08,19.4,250.35,24.22
8747, 06.07.2009 05:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,271.05,23.22,278.12,2
8748, 06.07.2009 05:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,248.35,20.53,259.59,13.27
8749, 06.07.2009 05:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,261.17,0,173.88,4.33
8750, 06.07.2009 05:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,334.69,17.18,259.99,47.07
8751, 06.07.2009 06:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,297.63,29.76,274.68,12.53
8752, 06.07.2009 06:10,0.43,1.51,0.37,0.2,0.34,0.34,0.34,0,0.37,0.37,0.37,0,249.6,11.63,233.01,3.87
8753, 06.07.2009 06:20,0.43,1.51,0.37,0.22,0.34,0.34,0.34,0,0.37,0.37,0.37,0,241.63,6.87,231.19,0.25
8754, 06.07.2009 06:30,0.43,1.51,0.37,0.22,0.34,0.34,0.34,0,0.39,1.13,0.37,0.11,236.77,9.1,223.16,4.98
8755, 06.07.2009 06:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,241.06,0,256.91,14.88
8756, 06.07.2009 06:50,0.38,1.13,0.37,0.07,0.34,0.34,0.34,0,0.37,0.37,0.37,0,254.3,17.11,256.64,18.13
8757, 06.07.2009 07:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.39,1.13,0.37,0.11,248.44,10.43,234.05,26.12
8758, 06.07.2009 07:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.39,1.13,0.37,0.11,200.76,2.76,186.33,0.72
8759, 06.07.2009 07:20,0.38,1.13,0.37,0.09,0.36,1.1,0.34,0.11,0.42,1.51,0.37,0.18,247.4,23.52,250.95,24.08
8760, 06.07.2009 07:30,0.47,1.51,0.37,0.28,0.4,1.48,0.34,0.22,0.44,1.51,0.37,0.23,254.5,36.77,245.66,38.67
8761, 06.07.2009 07:40,1.01,2.65,0.37,0.65,0.8,2.62,0.34,0.6,1.19,3.03,0.37,0.7,284.38,42.81,277.15,42.42
8762, 06.07.2009 07:50,2.02,5.3,0.37,0.98,1.58,4.52,0.34,1.01,1.57,4.17,0.37,0.91,309.56,33.54,299.91,38.97
8763, 06.07.2009 08:00,0.89,3.03,0.37,0.67,0.97,3.38,0.34,0.7,1.24,3.41,0.37,0.75,248.92,30.18,245.69,30.45
8764, 06.07.2009 08:10,1,3.03,0.37,0.74,0.92,3.38,0.34,0.74,0.97,3.41,0.37,0.68,239.46,34.66,232.77,29.96
8765, 06.07.2009 08:20,1.13,3.41,0.37,0.66,1.02,3.38,0.34,0.71,1.27,2.65,0.37,0.64,268.43,52.49,268.81,52.99
8766, 06.07.2009 08:30,2.17,4.54,0.37,0.98,2.15,4.52,0.34,0.91,2.36,4.54,0.37,0.82,336.43,18.4,332.9,22.26
8767, 06.07.2009 08:40,1.43,3.79,0.37,1,1.48,3.38,0.34,0.95,1.53,3.41,0.37,0.86,323.7,33.86,315.7,31.91
8768, 06.07.2009 08:50,2.81,4.54,0.37,0.82,2.75,5.28,0.34,0.91,2.83,4.92,0.37,0.85,288.45,20.79,282.45,20.42
8769, 06.07.2009 09:00,3.11,5.3,1.13,0.68,3.22,4.9,1.48,0.61,3.24,5.3,1.51,0.61,323.2,23.3,320.92,22.59
8770, 06.07.2009 09:10,2.99,4.92,1.51,0.63,2.89,5.28,1.1,0.7,2.87,5.3,0.37,0.76,336.48,20.78,331.91,22.3
8771, 06.07.2009 09:20,1.8,4.17,0.37,0.89,2.02,3.76,0.34,0.81,2.26,4.17,0.37,0.77,20.57,31.48,19.28,36.7
8772, 06.07.2009 09:30,2.97,4.92,0.37,0.91,2.87,5.66,0.34,0.95,2.87,5.3,0.37,0.84,346.43,19.48,340.81,19.64
8773, 06.07.2009 09:40,3.4,5.3,1.51,0.68,3.44,5.28,1.86,0.73,3.33,5.3,1.13,0.83,347.2,16.59,342.26,17.07
8774, 06.07.2009 09:50,3.11,4.92,1.51,0.71,3.14,5.28,1.1,0.82,3.08,4.92,1.13,0.77,353.05,16.37,348.43,14.17
8775, 06.07.2009 10:00,3.1,5.68,0.37,1.03,3.04,5.66,0.34,1.12,3.21,5.68,1.13,1.02,347.11,18.02,342.04,16.24
8776, 06.07.2009 10:10,2.79,6.82,1.13,0.88,2.59,6.8,0.34,0.98,2.54,6.44,0.37,0.9,16.74,19.94,16.43,18.64
8777, 06.07.2009 10:20,3.48,5.68,1.13,0.82,3.35,6.04,0.34,0.95,3.36,6.44,1.13,0.9,352.74,20.38,351.51,22.7
8778, 06.07.2009 10:30,3.81,5.68,1.89,0.72,3.76,5.66,1.48,0.83,3.69,5.68,1.51,0.9,334.06,17.5,332.42,17.18
8779, 06.07.2009 10:40,4.25,6.44,2.27,0.79,4.14,6.8,2.24,0.89,3.89,6.06,1.89,0.84,353.02,12.59,349.83,12.07
8780, 06.07.2009 10:50,3.96,7.2,1.51,1.17,4.01,6.42,1.1,1.06,3.89,6.82,1.51,1.01,339.97,16.25,337.55,18.01
8781, 06.07.2009 11:00,5.45,7.58,3.41,0.78,5.39,7.56,3.76,0.68,5.14,6.82,2.65,0.77,333.38,13.07,331.03,15.61
8782, 06.07.2009 11:10,5.32,7.58,2.65,0.98,5.21,8.7,1.86,1.26,5.1,7.96,1.89,1.2,346.83,18.69,346.47,20.74
8783, 06.07.2009 11:20,4.13,6.06,1.13,0.87,4.08,7.94,0.34,1.07,4.03,7.96,1.89,1.06,348.07,19.76,346.37,21.77
8784, 06.07.2009 11:30,4.01,7.2,1.13,1.42,3.87,7.56,0.34,1.47,3.82,7.58,0.37,1.5,347.64,22.06,346.31,23.03
8785, 06.07.2009 11:40,3.89,6.44,1.13,1.02,3.76,6.04,0.72,1.11,3.68,6.82,0.37,1.3,341.59,25.66,338.83,26.33
8786, 06.07.2009 11:50,3.95,7.58,0.37,1.02,3.95,7.56,1.48,1.05,3.92,7.96,1.89,0.94,346.2,24.98,341.41,26.18
8787, 06.07.2009 12:00,2.64,5.68,0.37,1.22,2.63,5.28,0.34,1.17,2.46,4.92,0.37,1.15,340.61,35.55,338.39,38.47
8788, 06.07.2009 12:10,2.43,6.06,0.37,1.44,2.28,5.66,0.34,1.42,2.19,6.06,0.37,1.44,110.36,62.16,110.44,59.45
8789, 06.07.2009 12:20,3.45,6.44,0.37,0.98,3.19,6.04,0.34,0.96,3.16,5.3,0.75,0.87,86.93,19.05,84.21,22.32
8790, 06.07.2009 12:30,2.67,4.92,0.37,0.82,2.47,4.52,0.34,0.94,2.66,4.54,0.37,0.97,83.17,24.37,87.11,26.38
8791, 06.07.2009 12:40,1.04,3.79,0.37,0.91,0.89,3,0.34,0.74,0.85,3.03,0.37,0.7,50.18,54.05,22.94,57.75
8792, 06.07.2009 12:50,3.34,7.2,0.37,1.74,3.14,7.56,0.34,1.71,3.15,6.82,0.37,1.53,18.04,16.45,22.63,17.54
8793, 06.07.2009 13:00,1.16,3.79,0.37,0.81,1,3.38,0.34,0.74,1.07,3.03,0.37,0.71,345.76,42.69,359.65,51.03
8794, 06.07.2009 13:10,3.23,9.48,0.37,1.73,3.08,9.46,0.34,1.83,3.11,9.48,0.37,1.94,249.53,60.87,240.79,63.72
8795, 06.07.2009 13:20,2.14,3.79,0.37,0.9,1.98,3.76,0.34,0.92,2,3.41,0.37,0.87,45.3,24.74,48.09,26.41
8796, 06.07.2009 13:30,2.96,5.3,0.37,0.98,2.5,4.9,0.34,1.18,2.39,4.92,0.37,1.24,190.48,21.28,188.46,22.73
8797, 06.07.2009 13:40,1.32,3.41,0.37,0.8,1.05,2.62,0.34,0.67,1.11,2.65,0.37,0.66,124.81,32.6,128.66,33.82
8798, 06.07.2009 13:50,4.01,10.24,0.37,2.83,3.93,10.22,0.34,2.87,4.06,9.86,0.37,2.5,314.39,47.62,310.95,47.2
8799, 06.07.2009 14:00,7.16,10.62,3.41,1.69,6.88,10.6,3,1.77,6.71,10.62,3.03,1.66,225.7,16.21,220.19,14.8
8800, 06.07.2009 14:10,7.62,10.62,5.68,0.97,7.32,10.22,4.9,1.05,7.1,10.24,4.54,1.12,204.32,12.44,202.51,11.55
8801, 06.07.2009 14:20,4.63,6.82,1.89,1,4.28,6.8,1.48,1,4.14,6.82,1.13,0.99,198.68,17.49,197.03,16.98
8802, 06.07.2009 14:30,3.44,5.68,1.51,0.75,3.18,6.04,1.86,0.78,3.15,5.68,1.89,0.71,165.62,19.26,158.19,21.39
8803, 06.07.2009 14:40,2.4,3.79,1.13,0.51,2.17,4.14,0.34,0.64,2.42,4.17,1.13,0.79,162.8,21.12,151.02,21.42
8804, 06.07.2009 14:50,1.04,3.03,0.37,0.69,1.02,2.62,0.34,0.57,1.24,2.65,0.37,0.55,160.81,32.95,158.79,31.44
8805, 06.07.2009 15:00,0.51,1.89,0.37,0.37,0.4,1.48,0.34,0.24,0.61,1.51,0.37,0.39,152.91,30.75,140.2,30.5
8806, 06.07.2009 15:10,0.45,1.51,0.37,0.25,0.6,1.86,0.34,0.44,0.87,2.27,0.37,0.59,84.68,48.52,73.73,10.79
8807, 06.07.2009 15:20,0.39,1.51,0.37,0.13,0.34,1.1,0.34,0.04,0.46,1.51,0.37,0.27,25.33,49.23,17.92,57.54
8808, 06.07.2009 15:30,1.06,2.65,0.37,0.63,1.04,2.24,0.34,0.62,1.06,2.27,0.37,0.6,291.46,16.07,290.37,17.29
8809, 06.07.2009 15:40,0.7,1.89,0.37,0.5,0.61,2.24,0.34,0.56,0.75,2.27,0.37,0.62,293.12,6.32,290.67,15.86
8810, 06.07.2009 15:50,0.63,2.65,0.37,0.54,0.8,3,0.34,0.71,1.39,3.03,0.37,0.8,182.41,47.6,174.37,44.32
8811, 06.07.2009 16:00,0.39,1.51,0.37,0.13,0.39,1.48,0.34,0.19,0.52,1.89,0.37,0.34,219.93,35.22,204.1,25.62
8812, 06.07.2009 16:10,0.42,1.51,0.37,0.21,0.43,1.86,0.34,0.3,0.69,1.51,0.37,0.42,266.54,9.11,269.69,17.39
8813, 06.07.2009 16:20,0.72,1.89,0.37,0.5,0.65,1.86,0.34,0.5,0.69,1.89,0.37,0.53,258.82,37.31,270.16,29.13
8814, 06.07.2009 16:30,0.57,1.51,0.37,0.37,0.52,1.86,0.34,0.4,0.55,1.89,0.37,0.4,11.55,26.62,3.71,12.87
8815, 06.07.2009 16:40,0.47,1.51,0.37,0.27,0.43,1.48,0.34,0.25,0.43,1.51,0.37,0.19,2.49,66.65,24.79,63.41
8816, 06.07.2009 16:50,0.54,2.65,0.37,0.48,0.49,2.62,0.34,0.46,0.59,2.65,0.37,0.52,197.38,25.75,201.59,26.96
8817, 06.07.2009 17:00,0.6,2.27,0.37,0.52,0.61,2.24,0.34,0.57,0.67,2.65,0.37,0.62,245.15,24.9,246.99,20.85
8818, 06.07.2009 17:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,130.7,4.33,114.28,7.96
8819, 06.07.2009 17:20,0.79,2.65,0.37,0.69,0.72,2.62,0.34,0.69,0.87,2.65,0.37,0.71,162.94,37.77,157.81,47.51
8820, 06.07.2009 17:30,0.37,1.13,0.37,0.05,0.34,1.1,0.34,0.03,0.37,1.13,0.37,0.05,210.34,39.96,209.21,41.39
8821, 06.07.2009 17:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,141.81,0,140.74,58.26
8822, 06.07.2009 17:50,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,141.82,0,303.37,0.07
8823, 06.07.2009 18:00,0.56,1.51,0.37,0.34,0.51,1.48,0.34,0.37,0.89,2.27,0.37,0.58,68.72,30.2,42.52,51.59
8824, 06.07.2009 18:10,1.53,3.03,0.37,0.74,1.44,3,0.34,0.74,1.6,3.03,0.37,0.74,69.34,68.21,54.28,71.95
8825, 06.07.2009 18:20,1,2.65,0.37,0.59,0.82,2.24,0.34,0.54,0.96,2.27,0.37,0.58,349.81,44.32,344.14,49.56
8826, 06.07.2009 18:30,2.1,3.79,0.37,0.78,1.7,3.38,0.34,0.89,1.39,3.41,0.37,0.95,33.2,19.95,27.43,21.62
8827, 06.07.2009 18:40,1.89,2.65,1.13,0.34,2.31,3.38,1.1,0.45,2.47,3.41,1.51,0.41,44.47,8.66,52.16,6.71
8828, 06.07.2009 18:50,0.74,2.27,0.37,0.54,0.9,2.62,0.34,0.65,1.06,3.03,0.37,0.67,257.11,38.59,245.56,41.1
8829, 06.07.2009 19:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.57,1.51,0.37,0.35,122.2,50.63,119.07,49.24
8830, 06.07.2009 19:10,0.37,1.13,0.37,0.03,0.34,1.1,0.34,0.04,0.37,0.37,0.37,0,127.78,23.03,138.52,31.94
8831, 06.07.2009 19:20,1.08,2.27,0.37,0.49,0.85,1.86,0.34,0.5,0.96,1.89,0.37,0.52,178.05,27.47,186.43,23.38
8832, 06.07.2009 19:30,0.54,1.51,0.37,0.34,0.46,1.48,0.34,0.27,0.43,1.51,0.37,0.2,231.74,11.98,225.35,16.07
8833, 06.07.2009 19:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.48,1.13,0.37,0.25,162.22,57.34,139.87,43.59
